scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status,sequential_leg1_length,sequential_replanned
s025,50,2.6480,sequential,sequential,2,true,,849.9939467653455,1.8433616715299437,1.1178,13.9,0.9083,36,849.994,"[1.0381, 1.8434]","[1.0537, 1.4912]",1.4911862776269589,0.01626846045157591,optimized,900.0,false
s025,40,2.1184,sequential,sequential,2,false,recovery_failed,1120.1603702925875,4.992623084217722,,14.7,0.9650,5089,1120.16,"[4.9923, 4.9926]","[4.9923, 4.9926]",4.992623084217722,-2.8742615362177215,recovery_failed,1200.0,false
s025,30,1.5888,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s028,100,5.3112,sequential,sequential,2,true,,958.0285297676609,3.792156092282641,1.2302,15.2,0.9761,130,958.029,"[2.8679, 3.7922]","[3.4748, 3.6443]",3.644271314728335,0.012380577947516928,optimized,1050.0,false
s028,90,4.7800,sequential,sequential,2,true,,958.1630793676004,3.576845897644434,1.2304,15.4,0.9867,130,958.163,"[3.1089, 3.5768]","[3.4748, 3.6443]",3.644271314728335,0.012251768176268354,optimized,1050.0,false
s028,80,4.2489,sequential,sequential,2,true,,958.6389578519584,3.8145130947367907,1.2310,15.3,0.9809,130,958.639,"[3.2133, 3.8145]","[3.4748, 3.6443]",3.644271314728335,0.010409483374380824,optimized,1050.0,false
s028,70,3.7178,sequential,sequential,2,true,,1003.3791131022858,3.653877811761659,1.2885,13.8,0.8886,130,1003.379,"[3.445, 3.6539]","[3.4748, 3.6443]",3.644271314728335,0.016197069355544776,optimized,1050.0,false
s028,60,3.1867,sequential,sequential,2,false,recovery_failed,1004.733501926919,3.644253431325135,,14.6,0.9350,3029,1004.734,"[3.4747, 3.6443]","[3.4748, 3.6443]",3.644271314728335,-0.45756173732513483,recovery_failed,1050.0,false
s028,50,2.6556,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s028,40,2.1245,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s028,30,1.5933,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
