node,parent,agent,x,y,heading,dist,unc,c11,c12,c22,on_solution
11672,8592,2,863.266669,461.922871,8.310289,2250.000000,15.458326,300.169502,-4.084345,190.287457,false
11673,3439,1,-66.232058,-11.315082,-2.542730,2250.000000,9.340596,137.909467,49.741276,73.136282,false
11673,3439,2,-66.232058,-11.315082,-2.542730,2250.000000,9.340596,137.909467,49.741276,73.136282,false
11674,9645,1,48.231573,-194.868797,-9.335493,2700.000000,7.882839,79.549698,6.558401,49.079846,false
11674,9645,2,48.231573,-194.868797,-9.335493,2700.000000,7.882839,79.549698,6.558401,49.079846,false
11675,777,1,519.064487,310.401055,3.228042,1800.000000,1.954438,6.382248,-0.412007,2.312795,false
11675,777,2,555.468959,177.747124,3.700394,1800.000000,1.955148,6.385588,-0.412130,2.314926,false
11676,4533,1,140.095445,-106.297098,-7.446149,1950.000000,14.659193,198.391066,-2.798363,232.804745,false
11676,4533,2,140.095445,-106.297098,-7.446149,1950.000000,14.659193,198.391066,-2.798363,232.804745,false
11677,513,1,763.815135,-477.940830,-0.779852,1200.000000,1.154583,1.757980,-0.303591,1.063277,false
11677,513,2,344.120399,-772.123983,-1.184183,1200.000000,7.317685,37.219144,-41.872409,124.149600,false
11678,11099,1,695.527799,250.325616,-5.199439,1800.000000,6.918933,48.673081,18.483591,54.102536,false
11678,11099,2,229.028278,298.361903,-11.414686,1800.000000,6.139539,40.066830,2.484882,35.615676,false
11679,3966,1,932.338017,-621.235405,-1.441898,2250.000000,5.724092,19.581793,-7.314403,57.556560,false
11679,3966,2,932.338017,-621.235405,-1.441898,2250.000000,5.724092,19.581793,-7.314403,57.556560,false
11680,6805,1,1036.191891,-259.285511,5.311043,2400.000000,17.829816,330.046555,-61.164222,317.539896,false
11680,6805,2,1036.191891,-259.285511,5.311043,2400.000000,17.829816,330.046555,-61.164222,317.539896,false
11681,6786,1,1096.062791,-593.960754,-1.242104,1650.000000,9.686698,72.469231,-11.052117,123.178003,false
11681,6786,2,1096.062791,-593.960754,-1.242104,1650.000000,9.686698,72.469231,-11.052117,123.178003,false
11682,2922,1,1089.611103,405.756166,7.167921,2250.000000,10.516400,112.331802,-2.943990,108.961571,false
11682,2922,2,1089.611103,405.756166,7.167921,2250.000000,10.516400,112.331802,-2.943990,108.961571,false
11683,11506,1,937.109135,465.605565,7.426947,2400.000000,11.112517,109.204963,-7.821776,140.199439,false
11683,11506,2,937.109135,465.605565,7.426947,2400.000000,11.112517,109.204963,-7.821776,140.199439,false
11684,1990,1,-11.356801,45.449967,6.612874,900.000000,11.218847,124.086198,1.953128,127.695036,false
11684,1990,2,-11.356801,45.449967,6.612874,900.000000,11.218847,124.086198,1.953128,127.695036,false
11685,8329,1,901.138074,279.761794,1.225673,2250.000000,11.817982,120.644101,-4.517426,161.853205,false
11685,8329,2,956.767726,215.422124,-2.602137,2250.000000,11.855896,127.564968,-3.158686,154.962028,false
11686,4083,1,461.561211,-124.280623,4.196945,2100.000000,7.449811,48.839679,11.837358,65.936907,false
11686,4083,2,461.561211,-124.280623,4.196945,2100.000000,7.449811,48.839679,11.837358,65.936907,false
11687,7291,1,181.710705,279.868976,0.872163,2700.000000,12.391693,193.582596,-13.461966,122.738685,false
11687,7291,2,1028.781126,176.154502,-0.777868,2700.000000,6.811990,79.718355,-40.724686,47.815306,false
11688,6264,1,1047.157716,-89.743037,4.687379,2400.000000,12.394117,149.160413,53.039164,177.060740,false
11688,6264,2,1047.157716,-89.743037,4.687379,2400.000000,12.394117,149.160413,53.039164,177.060740,false
11689,6094,1,672.531760,-167.161793,2.336393,2550.000000,4.293726,25.786809,-17.235933,24.701259,false
11689,6094,2,672.531760,-167.161793,2.336393,2550.000000,4.293726,25.786809,-17.235933,24.701259,false
11690,7271,1,-206.124773,355.497747,9.004836,2100.000000,16.862423,243.015526,-47.805900,342.099041,false
11690,7271,2,-206.124773,355.497747,9.004836,2100.000000,16.862423,243.015526,-47.805900,342.099041,false
11691,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11691,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11692,1885,1,884.237313,-170.958895,3.902144,2250.000000,12.653437,170.800100,-2.775052,150.133070,false
11692,1885,2,884.237313,-170.958895,3.902144,2250.000000,12.653437,170.800100,-2.775052,150.133070,false
11693,3260,1,901.946187,-391.561789,3.053406,2700.000000,2.501675,8.296417,-0.975069,4.835588,false
11693,3260,2,901.946187,-391.561789,3.053406,2700.000000,2.501675,8.296417,-0.975069,4.835588,false
11694,10300,1,334.330587,144.308308,3.883463,2550.000000,7.062961,62.671338,15.138199,43.364639,false
11694,10300,2,334.330587,144.308308,3.883463,2550.000000,7.062961,62.671338,15.138199,43.364639,false
11695,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
11695,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
11696,5831,1,958.168178,128.517355,-5.215452,2550.000000,7.200402,45.999233,40.505865,94.103983,false
11696,5831,2,772.759762,711.069500,1.744419,2550.000000,10.570629,101.784259,-20.204033,126.676058,false
11697,891,1,580.781375,-180.043216,-4.106120,2250.000000,4.441215,22.406636,-11.013223,22.776404,false
11697,891,2,46.042705,93.661586,0.431230,2250.000000,15.370714,235.062353,22.041811,239.528304,false
11698,831,1,-193.941656,-138.115307,1.568478,1800.000000,13.405189,132.949883,-2.483398,242.933096,false
11698,831,2,-126.805786,118.907030,9.155115,1800.000000,13.537368,141.166060,-27.336684,243.200435,false
11699,5885,1,731.934077,276.529849,2.391088,1650.000000,10.162216,140.215103,-57.726102,99.826107,false
11699,5885,2,731.934077,276.529849,2.391088,1650.000000,10.162216,140.215103,-57.726102,99.826107,false
11700,6967,1,480.300929,214.552182,3.252830,1650.000000,9.227444,119.422706,1.797559,60.734064,false
11700,6967,2,253.167401,511.644958,0.870860,1650.000000,7.563413,72.453000,11.628906,47.032820,false
11701,10031,1,-94.266358,667.964393,2.434459,1050.000000,6.860612,77.881975,-48.482316,58.626297,false
11701,10031,2,737.161921,-528.371557,-0.967512,1050.000000,2.857204,9.046140,-4.195727,9.313223,false
11702,4191,1,1181.744329,19.893652,0.939201,1800.000000,7.771300,63.939498,42.513909,85.311276,false
11702,4191,2,1181.744329,19.893652,0.939201,1800.000000,7.771300,63.939498,42.513909,85.311276,false
11703,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11703,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11704,2273,1,-2.694883,74.169364,-2.145402,1050.000000,11.899230,153.073827,18.679663,133.250307,false
11704,2273,2,-253.310282,-133.538801,3.977080,1050.000000,12.064534,155.221563,16.474117,138.235108,false
11705,1904,1,-134.852994,-219.693321,-2.334280,1800.000000,10.101579,112.704954,-14.179613,94.171637,false
11705,1904,2,-134.852994,-219.693321,-2.334280,1800.000000,10.101579,112.704954,-14.179613,94.171637,false
11706,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11706,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11707,7063,1,569.849952,-522.145879,-7.999512,2400.000000,4.918503,15.117990,4.689524,40.165975,false
11707,7063,2,569.849952,-522.145879,-7.999512,2400.000000,4.918503,15.117990,4.689524,40.165975,false
11708,5321,1,915.709282,15.382726,1.364338,2400.000000,6.115126,21.338422,15.260077,76.446087,false
11708,5321,2,-8.057447,-557.541745,-2.444305,2400.000000,8.048484,91.107784,46.423244,69.712156,false
11709,1761,1,729.843101,-391.322025,-2.726558,1950.000000,1.001101,1.352454,-0.104996,0.750811,false
11709,1761,2,729.843101,-391.322025,-2.726558,1950.000000,1.001101,1.352454,-0.104996,0.750811,false
11710,6850,1,337.983337,112.509061,-6.890216,1950.000000,16.145969,231.844398,6.436480,293.308435,false
11710,6850,2,337.983337,112.509061,-6.890216,1950.000000,16.145969,231.844398,6.436480,293.308435,false
11711,6626,1,686.188602,458.570821,-4.820056,2100.000000,1.625929,3.538060,-0.440101,2.030083,false
11711,6626,2,686.188602,458.570821,-4.820056,2100.000000,1.625929,3.538060,-0.440101,2.030083,false
11712,4713,1,-104.471780,136.032676,-3.747980,1500.000000,10.977220,110.642581,-7.525385,131.746067,false
11712,4713,2,30.134373,-279.771992,5.951054,1500.000000,10.968548,101.154381,16.405666,145.751617,false
11713,2559,1,-51.202726,-62.339221,-4.659120,900.000000,10.687602,79.096898,-24.728155,172.684335,false
11713,2559,2,-51.202726,-62.339221,-4.659120,900.000000,10.687602,79.096898,-24.728155,172.684335,false
11714,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
11714,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
11715,2224,1,-436.252249,216.623496,-2.484844,1950.000000,16.425746,273.755368,-9.597165,266.248372,false
11715,2224,2,-293.724422,213.489904,9.747428,1950.000000,16.421510,283.255855,-15.735142,257.602215,false
11716,11459,1,200.782944,-150.960366,5.955057,2100.000000,9.554765,111.672806,40.372364,89.228866,false
11716,11459,2,711.349115,322.055658,2.578223,2100.000000,4.684911,31.710287,-4.159983,15.737400,false
11717,3033,1,478.084993,413.704446,2.804563,1800.000000,1.110585,1.837328,-0.061004,0.830006,false
11717,3033,2,864.746718,-330.606993,-2.006899,1800.000000,1.636193,3.554972,-0.421580,2.066050,false
11718,10101,1,609.982185,-122.867205,3.966565,2100.000000,10.742957,138.847973,-8.319445,96.428766,false
11718,10101,2,609.982185,-122.867205,3.966565,2100.000000,10.742957,138.847973,-8.319445,96.428766,false
11719,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
11719,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
11720,4919,1,932.483996,313.895824,6.765331,2250.000000,9.523563,76.937121,3.813985,107.109786,false
11720,4919,2,1000.654162,-110.119021,-1.160779,2250.000000,9.445819,72.452619,-8.179678,110.799875,false
11721,9472,1,750.061896,318.804556,8.353676,2400.000000,9.909462,131.437779,-15.142839,75.108108,false
11721,9472,2,750.061896,318.804556,8.353676,2400.000000,9.909462,131.437779,-15.142839,75.108108,false
11722,6526,1,532.445558,86.571838,10.453835,2550.000000,5.642149,30.557834,26.939403,56.912573,false
11722,6526,2,719.402003,-214.508787,-2.786192,2550.000000,9.745145,106.127149,2.981512,85.065710,false
11723,986,1,1026.715341,308.019151,-0.240708,1500.000000,8.024743,77.283427,-10.541340,55.096264,false
11723,986,2,796.707105,-242.637517,-2.246633,1500.000000,5.143842,34.676422,-3.936794,20.636009,false
11724,10601,1,-33.803256,-589.603016,5.374225,2250.000000,17.147719,321.502702,-90.976554,294.674850,false
11724,10601,2,-33.803256,-589.603016,5.374225,2250.000000,17.147719,321.502702,-90.976554,294.674850,false
11725,7472,1,164.941786,337.409414,2.861735,1500.000000,4.007969,38.201732,-8.320791,8.567195,false
11725,7472,2,258.181465,-487.195805,-2.535961,1500.000000,4.062894,29.997312,16.129384,17.756311,false
11726,3724,1,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
11726,3724,2,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
11727,2277,1,887.333067,-498.229775,-0.496231,2550.000000,3.063437,17.736327,-6.912772,7.659875,false
11727,2277,2,887.333067,-498.229775,-0.496231,2550.000000,3.063437,17.736327,-6.912772,7.659875,false
11728,1892,1,373.460774,-46.520602,1.685733,1050.000000,4.220896,7.722889,-4.433999,43.645446,false
11728,1892,2,373.460774,-46.520602,1.685733,1050.000000,4.220896,7.722889,-4.433999,43.645446,false
11729,3901,1,193.177279,-56.676021,-6.093429,1650.000000,15.157996,218.960208,3.366145,241.154358,false
11729,3901,2,193.177279,-56.676021,-6.093429,1650.000000,15.157996,218.960208,3.366145,241.154358,false
11730,241,1,587.824680,215.992891,2.677358,1650.000000,9.476770,104.707224,-7.671777,77.592964,false
11730,241,2,404.748375,-350.842859,5.940382,1650.000000,0.919372,0.843196,-0.079648,0.854821,false
11731,3694,1,178.521630,-164.454488,-2.300205,1650.000000,8.630663,71.396068,-0.986447,77.728189,false
11731,3694,2,632.182169,500.455244,1.626792,1650.000000,1.398609,2.378228,-0.348346,1.659936,false
11732,1580,1,1181.339685,194.558986,-0.645684,2250.000000,13.428770,204.848584,-51.525746,171.709656,false
11732,1580,2,702.608086,-225.048725,6.395666,2250.000000,3.769613,35.230653,3.056708,5.996686,false
11733,5508,1,77.341428,-212.426645,5.532268,2700.000000,11.006519,160.467357,18.224858,93.526094,false
11733,5508,2,77.341428,-212.426645,5.532268,2700.000000,11.006519,160.467357,18.224858,93.526094,false
11734,6071,1,987.176664,189.992098,0.128610,1650.000000,9.312408,116.493591,0.914757,64.564578,false
11734,6071,2,602.066028,287.420636,0.154320,1650.000000,2.086519,6.772050,-0.581440,2.848703,false
11735,706,1,1149.580768,245.265542,-0.035900,1350.000000,8.674924,173.379897,-5.484399,32.837071,false
11735,706,2,775.547825,-34.639334,-1.820814,1350.000000,9.888954,147.041824,3.547226,65.122568,false
11736,11560,1,198.412843,523.652597,6.802353,1950.000000,15.608852,259.356270,-15.398525,229.783321,false
11736,11560,2,198.412843,523.652597,6.802353,1950.000000,15.608852,259.356270,-15.398525,229.783321,false
11737,1754,1,-14.584873,-576.033873,-0.732550,2100.000000,16.920491,334.861427,-16.673110,245.616235,false
11737,1754,2,-358.609080,-11.358315,2.578355,2100.000000,16.748857,352.590158,-41.844115,228.153713,false
11738,10508,1,-478.904215,248.080048,2.940715,1050.000000,12.049159,167.668010,-2.238250,125.741883,false
11738,10508,2,-478.904215,248.080048,2.940715,1050.000000,12.049159,167.668010,-2.238250,125.741883,false
11739,2450,1,-410.945125,262.583031,-4.224967,1800.000000,13.160714,192.924008,8.441401,155.869761,false
11739,2450,2,1073.289795,-437.288153,-1.295333,1800.000000,12.701585,137.915061,-38.919787,199.704090,false
11740,8779,1,1.479731,95.837637,3.307652,450.000000,7.406866,57.689995,3.640207,52.401689,false
11740,8779,2,-113.997003,-318.772858,-2.916661,450.000000,7.412695,53.838558,-3.035009,56.251505,false
11741,10655,1,277.940072,-219.745262,3.117577,2100.000000,3.741104,36.902997,-0.877186,5.328929,false
11741,10655,2,74.028371,-65.162005,-3.332555,2100.000000,3.876384,38.855963,-4.536863,6.340710,false
11742,1482,1,642.406584,284.390450,7.275581,2700.000000,3.185375,15.094002,-1.998219,7.085374,false
11742,1482,2,642.406584,284.390450,7.275581,2700.000000,3.185375,15.094002,-1.998219,7.085374,false
11743,3724,1,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
11743,3724,2,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
11744,3966,1,913.056820,-472.479782,-1.441898,2100.000000,4.152859,14.866783,-3.068912,20.640039,false
11744,3966,2,913.056820,-472.479782,-1.441898,2100.000000,4.152859,14.866783,-3.068912,20.640039,false
11745,2170,1,509.907479,55.941642,-0.324053,2100.000000,14.409715,261.969180,-35.308280,169.336692,false
11745,2170,2,705.410592,615.709830,7.851184,2100.000000,4.814427,12.651483,-1.023896,42.548437,false
11746,8167,1,161.045323,356.308142,6.462860,1500.000000,13.663057,198.536098,-3.567638,175.594400,false
11746,8167,2,161.045323,356.308142,6.462860,1500.000000,13.663057,198.536098,-3.567638,175.594400,false
11747,9248,1,970.967317,677.758321,1.637903,2100.000000,16.452003,256.601286,-8.475271,285.786612,false
11747,9248,2,340.544619,719.740775,7.826296,2100.000000,5.027442,9.424926,1.845960,68.142928,false
11748,603,1,-111.116674,183.070973,5.175120,2700.000000,9.029865,122.795814,13.966780,55.731483,false
11748,603,2,541.256171,-63.025294,-4.928679,2700.000000,3.969209,7.750272,6.779763,37.956501,false
11749,3608,1,1021.568690,-479.988497,-1.717990,1950.000000,14.072888,162.177620,-23.561560,245.270792,false
11749,3608,2,1021.568690,-479.988497,-1.717990,1950.000000,14.072888,162.177620,-23.561560,245.270792,false
11750,9342,1,823.646974,-140.357974,-5.235393,2550.000000,4.848225,21.362127,13.359647,34.218435,false
11750,9342,2,365.874733,360.873065,-2.821501,2550.000000,0.887485,1.159532,0.132147,0.550070,false
11751,5068,1,474.759256,117.151493,1.571231,1050.000000,5.465377,11.357751,0.617193,78.591114,false
11751,5068,2,474.759256,117.151493,1.571231,1050.000000,5.465377,11.357751,0.617193,78.591114,false
11752,2589,1,979.365873,53.728663,1.356918,2250.000000,6.489342,20.058051,19.850278,108.057229,false
11752,2589,2,-197.603460,-488.723256,-2.286512,2250.000000,12.334925,186.972190,43.616077,133.988350,false
11753,1594,1,-270.610040,-464.166021,-2.431497,1050.000000,11.754591,166.639871,43.946444,126.154381,false
11753,1594,2,-270.610040,-464.166021,-2.431497,1050.000000,11.754591,166.639871,43.946444,126.154381,false
11754,3191,1,-89.947867,-398.348056,4.109407,1950.000000,11.349163,173.047281,30.688219,101.313988,false
11754,3191,2,522.646660,28.161929,3.951707,1950.000000,11.880375,144.117956,12.416462,139.299788,false
11755,3639,1,-42.766535,79.153155,4.828082,2100.000000,7.970603,51.644680,-14.524448,82.236644,false
11755,3639,2,595.904611,235.499273,7.201853,2100.000000,6.010882,35.709191,-5.249093,37.328783,false
11756,526,1,261.635985,-242.620154,5.265561,2550.000000,9.279931,66.131082,8.939622,113.351776,false
11756,526,2,-102.814067,229.940046,2.331518,2550.000000,9.772399,81.014413,8.038540,113.372739,false
11757,10257,1,1218.893087,443.709749,0.719606,2100.000000,12.387794,192.732800,63.937699,143.396535,false
11757,10257,2,1218.893087,443.709749,0.719606,2100.000000,12.387794,192.732800,63.937699,143.396535,false
11758,4882,1,-43.519714,196.546235,-3.123981,900.000000,11.193565,134.261873,-2.148333,116.963024,false
11758,4882,2,53.869256,-241.947451,-3.816588,900.000000,11.100385,129.828039,1.794422,116.970358,false
11759,4830,1,330.443127,-457.604007,-2.223005,2250.000000,3.627292,16.165738,14.814194,24.284295,false
11759,4830,2,686.399567,-268.619029,5.706684,2250.000000,3.081899,16.810447,-7.764558,8.952902,false
11760,6126,1,-103.164092,25.862290,3.405179,2550.000000,9.739817,94.668433,30.921041,105.159626,false
11760,6126,2,-103.164092,25.862290,3.405179,2550.000000,9.739817,94.668433,30.921041,105.159626,false
11761,3765,1,157.434088,-697.188657,-1.164863,1950.000000,10.857826,135.182201,-36.146187,112.479002,false
11761,3765,2,157.434088,-697.188657,-1.164863,1950.000000,10.857826,135.182201,-36.146187,112.479002,false
11762,4599,1,-47.263225,-575.761065,-0.953384,2550.000000,11.958908,175.582749,-12.922177,117.439830,false
11762,4599,2,-47.263225,-575.761065,-0.953384,2550.000000,11.958908,175.582749,-12.922177,117.439830,false
11763,6438,1,123.528627,424.396779,8.751153,2250.000000,5.433358,42.187356,-15.854885,26.616717,false
11763,6438,2,123.528627,424.396779,8.751153,2250.000000,5.433358,42.187356,-15.854885,26.616717,false
11764,3366,1,5.768489,-343.981898,-0.666267,1800.000000,13.886949,219.367096,-11.740962,170.162049,false
11764,3366,2,5.768489,-343.981898,-0.666267,1800.000000,13.886949,219.367096,-11.740962,170.162049,false
11765,761,1,115.454622,743.825977,8.207342,1950.000000,6.545815,28.540204,-27.095800,90.052170,false
11765,761,2,115.454622,743.825977,8.207342,1950.000000,6.545815,28.540204,-27.095800,90.052170,false
11766,6166,1,688.350447,-502.682889,5.661927,1650.000000,2.996633,13.109594,-4.763877,7.882126,false
11766,6166,2,688.350447,-502.682889,5.661927,1650.000000,2.996633,13.109594,-4.763877,7.882126,false
11767,8592,1,863.266669,461.922871,8.310289,2250.000000,15.458326,300.169502,-4.084345,190.287457,false
11767,8592,2,863.266669,461.922871,8.310289,2250.000000,15.458326,300.169502,-4.084345,190.287457,false
11768,10303,1,1173.054487,-36.734067,7.038976,2550.000000,5.745733,46.471028,34.055080,48.409429,false
11768,10303,2,662.176447,-524.142933,4.188309,2550.000000,3.513958,11.438621,10.422355,22.825834,false
11769,487,1,304.507836,477.642642,2.881838,1950.000000,1.463031,3.303024,0.053963,1.387966,false
11769,487,2,304.507836,477.642642,2.881838,1950.000000,1.463031,3.303024,0.053963,1.387966,false
11770,6264,1,1043.406635,-239.696127,4.687379,2550.000000,13.159038,153.323518,53.845174,214.473184,false
11770,6264,2,1043.406635,-239.696127,4.687379,2550.000000,13.159038,153.323518,53.845174,214.473184,false
11771,6066,1,1078.707227,137.380171,0.899350,2250.000000,9.532277,112.700022,42.260465,89.106184,false
11771,6066,2,-330.264853,458.617861,2.871800,2250.000000,14.270305,180.527725,7.987171,230.068223,false
11772,10435,1,344.893637,-133.072453,-3.503690,2400.000000,4.111132,36.235842,-11.279756,11.394534,false
11772,10435,2,344.893637,-133.072453,-3.503690,2400.000000,4.111132,36.235842,-11.279756,11.394534,false
11773,97,1,983.118440,-81.037084,1.631561,1650.000000,7.168477,33.392959,-8.759149,81.375031,false
11773,97,2,742.380052,-17.830482,3.811867,1650.000000,7.486783,45.713817,0.225750,68.729073,false
11774,10,1,412.067827,-16.860892,-2.233760,900.000000,7.595567,52.621111,-12.427460,66.187914,false
11774,10,2,412.067827,-16.860892,-2.233760,900.000000,7.595567,52.621111,-12.427460,66.187914,false
11775,2170,1,-216.450440,187.721038,3.179955,1950.000000,13.825290,234.897735,-2.711129,155.562702,false
11775,2170,2,537.702121,415.300252,8.442143,1950.000000,1.049953,1.597921,-0.253466,0.800749,false
11776,1373,1,1450.305849,-265.995289,6.509705,2700.000000,15.903697,364.966131,-27.515215,177.357391,false
11776,1373,2,1450.305849,-265.995289,6.509705,2700.000000,15.903697,364.966131,-27.515215,177.357391,false
11777,8189,1,1199.136293,91.792767,0.117071,1950.000000,10.874213,155.234792,-5.187184,90.247928,false
11777,8189,2,1199.136293,91.792767,0.117071,1950.000000,10.874213,155.234792,-5.187184,90.247928,false
11778,7021,1,471.694090,-428.601645,-0.186392,1950.000000,1.863108,3.510636,-0.329629,3.463099,false
11778,7021,2,113.304041,478.858317,-4.986770,1950.000000,16.144959,215.802300,21.532797,316.989840,false
11779,4577,1,1295.692412,-223.655876,-0.415700,2250.000000,12.882186,175.824565,-38.102472,164.888459,false
11779,4577,2,208.377425,-402.234529,-2.945954,2250.000000,4.079831,40.333849,6.489442,7.913195,false
11780,5536,1,155.894458,-128.886876,5.894747,1200.000000,12.788150,196.694622,-21.958534,138.419945,false
11780,5536,2,155.894458,-128.886876,5.894747,1200.000000,12.788150,196.694622,-21.958534,138.419945,false
11781,3736,1,1156.839539,266.499612,0.195095,1800.000000,10.756200,223.389863,14.056625,60.804535,false
11781,3736,2,-100.390189,-537.363036,4.518125,1800.000000,11.846772,134.302399,15.968171,148.560157,false
11782,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11782,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11783,7061,1,107.516911,268.100084,13.665216,2550.000000,17.036964,348.864494,12.154347,241.920636,false
11783,7061,2,-1.194921,246.481276,12.752696,2550.000000,16.995716,358.362346,9.184402,233.063516,false
11784,3935,1,321.397842,-488.201301,-1.693980,2700.000000,4.373898,9.152672,3.661839,41.452776,false
11784,3935,2,-141.394707,-28.277138,3.470651,2700.000000,10.928922,260.478568,55.469081,66.581497,false
11785,3724,1,895.377680,-146.697363,-1.520579,1650.000000,12.589913,160.581953,-39.244410,166.047607,false
11785,3724,2,895.377680,-146.697363,-1.520579,1650.000000,12.589913,160.581953,-39.244410,166.047607,false
11786,6524,1,483.510294,-129.864165,2.674266,2700.000000,5.128880,44.990965,-15.881667,20.986478,false
11786,6524,2,-150.975608,437.033833,2.333965,2700.000000,12.293284,210.786078,-57.557555,124.066959,false
11787,7569,1,587.241516,313.072289,2.594739,2250.000000,1.304360,2.568253,-0.283333,1.158330,false
11787,7569,2,470.914398,449.918040,0.481383,2250.000000,1.349114,2.701052,0.325315,1.265664,false
11788,738,1,-515.568599,-309.949216,3.883208,1650.000000,15.180486,238.471421,1.732171,222.705492,false
11788,738,2,681.601840,-386.239108,5.763221,1650.000000,1.267956,2.230739,-0.412540,1.234983,false
11789,2383,1,580.403725,-306.470777,-3.347833,2100.000000,1.527271,2.814797,-0.356889,1.978187,false
11789,2383,2,580.403725,-306.470777,-3.347833,2100.000000,1.527271,2.814797,-0.356889,1.978187,false
11790,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11790,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11791,9429,1,139.886964,-201.491709,-2.806593,1350.000000,10.059136,106.496600,19.392510,99.671931,false
11791,9429,2,402.711698,337.902518,7.250657,1350.000000,0.937180,1.248067,0.129320,0.631493,false
11792,228,1,499.013618,404.756600,7.212170,1650.000000,1.102805,1.671401,-0.036640,0.885743,false
11792,228,2,499.013618,404.756600,7.212170,1650.000000,1.102805,1.671401,-0.036640,0.885743,false
11793,7261,1,-258.168786,0.540689,-3.343159,1500.000000,14.324708,205.563275,2.496206,204.862232,false
11793,7261,2,-317.607376,-204.622738,2.224786,1500.000000,14.292070,184.191936,17.630713,228.209359,false
11794,6298,1,225.803876,295.475804,-5.688832,1350.000000,8.703572,98.493002,3.334340,58.374798,false
11794,6298,2,225.803876,295.475804,-5.688832,1350.000000,8.703572,98.493002,3.334340,58.374798,false
11795,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11795,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
11796,10229,1,834.337285,-126.167736,4.976730,2250.000000,9.646002,73.739521,-31.427080,130.799584,false
11796,10229,2,-184.163327,41.436253,1.570366,2250.000000,14.150969,166.913164,11.496199,241.036708,false
11797,2443,1,-406.859096,416.285626,8.716891,2400.000000,16.501401,280.542515,-32.706920,268.105461,false
11797,2443,2,-406.859096,416.285626,8.716891,2400.000000,16.501401,280.542515,-32.706920,268.105461,false
11798,2740,1,323.249761,589.692705,1.698137,2400.000000,3.706201,5.714836,-3.844711,35.601630,false
11798,2740,2,323.249761,589.692705,1.698137,2400.000000,3.706201,5.714836,-3.844711,35.601630,false
11799,31,1,1239.894997,129.047446,0.873751,1650.000000,9.810773,139.435825,50.313766,84.596483,false
11799,31,2,-304.278524,-100.775162,3.423677,1650.000000,10.292314,175.935088,-15.501340,65.148017,false
11800,9004,1,-297.017906,77.657202,-3.188990,1200.000000,12.263070,221.226626,-33.321830,107.244592,false
11800,9004,2,-297.017906,77.657202,-3.188990,1200.000000,12.263070,221.226626,-33.321830,107.244592,false
11801,1002,1,-241.704669,-4.002173,1.819499,2700.000000,12.695675,135.817818,-34.034343,199.807201,false
11801,1002,2,1115.153360,430.151474,0.190360,2700.000000,6.345885,112.113685,18.055399,17.372462,false
11802,5167,1,101.016323,-124.682894,1.398358,2100.000000,14.690083,214.199952,10.534704,217.927151,false
11802,5167,2,1102.631605,-11.292554,7.044913,2100.000000,11.119416,139.350145,-20.514047,112.723403,false
11803,7235,1,0.117965,434.052628,-3.398107,1650.000000,5.169469,72.204129,-16.110812,13.485366,false
11803,7235,2,660.123612,-40.423607,-2.172204,1650.000000,9.542738,92.514611,34.048473,102.166803,false
11804,2325,1,333.655136,-226.670278,-2.808142,1500.000000,3.332490,15.149796,2.091793,8.429652,false
