scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,formation_arc_drift,formation_offsets,primary_disc_unc,refinement_min_slack,refinement_status
s010,70,5.8597,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,65,5.4411,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,60,5.0226,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,55,4.6040,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,50,4.1855,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,45,3.7669,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,40,3.3484,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,35,2.9298,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,30,2.5113,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s011,100,6.8163,formation,formation,2,true,,973.5544797444921,5.669850785251099,1.1328,18.5,1.1493,209,973.554,"[4.9326, 5.6699]","[5.5977, 6.0491]",[-36.6025],[1],6.049100057859627,7.3174634590268394e-6,optimized
s011,95,6.4755,formation,formation,2,false,recovery_failed,1083.0760138904877,7.125169036286096,,16.4,1.0176,27084,1083.076,"[6.9629, 7.1252]","[7.4091, 6.8163]",[-36.6025],[-1],6.816284261717932,-15.560186698692446,recovery_failed
s011,90,6.1347,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
