scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status
s015,50,3.0058,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s015,40,2.4046,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s015,30,1.8035,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,100,5.3298,straight_cont,straight_cont,2,false,recovery_failed,873.7834806818204,7.845760183682776,,18.1,1.1436,0,873.783,"[7.3716, 7.8458]","[7.9942, 7.9942]",7.994155917810951,-2.5159388116827754,recovery_failed
s016,90,4.7968,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,80,4.2639,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,70,3.7309,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,60,3.1979,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,50,2.6649,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,40,2.1319,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s016,30,1.5989,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,100,8.9550,straight_cont,straight_cont,2,false,recovery_failed,785.7646716518992,8.607013515108365,,17.6,1.1274,0,785.765,"[8.6068, 8.607]","[7.9639, 7.9639]",7.963889967650264,-0.04470211304705276,recovery_failed
s017,90,8.0595,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,80,7.1640,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,70,6.2685,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,60,5.3730,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,50,4.4775,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,40,3.5820,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s017,30,2.6865,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s018,100,11.0562,straight_cont,straight_cont,2,true,,900.5568053792279,8.758583034973245,0.9994,18.8,1.1969,0,900.557,"[8.7514, 8.7586]","[8.7057, 8.7057]",8.70574212561851,0.022229139459355035,optimized
s018,90,9.9506,straight_cont,straight_cont,2,true,,900.5568006065631,8.758530928386659,0.9994,18.8,1.1939,0,900.557,"[8.7513, 8.7585]","[8.7057, 8.7057]",8.70574212561851,0.022229170503652345,optimized
s018,80,8.8450,straight_cont,straight_cont,2,true,,900.5568035702802,8.757644716787217,0.9994,18.6,1.1853,0,900.557,"[8.7504, 8.7576]","[8.7057, 8.7057]",8.70574212561851,0.022230663054538812,optimized
s018,70,7.7393,straight_cont,straight_cont,2,false,recovery_failed,900.2878615864507,8.657369704134693,,17.3,1.0982,0,900.288,"[8.6554, 8.6574]","[8.7057, 8.7057]",8.70574212561851,-0.9180218971346923,recovery_failed
s018,60,6.6337,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s018,50,5.5281,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s018,40,4.4225,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s018,30,3.3169,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s019,100,8.7056,straight_cont,straight_cont,2,true,,900.0,8.705595330244181,1.0000,16.9,1.1098,0,900.0,"[8.7056, 8.7056]","[8.7056, 8.7056]",8.705595330244181,9.99755817687742e-7,seed_only
s019,90,7.8350,straight_cont,straight_cont,2,false,recovery_failed,900.0000305209413,8.51204173449109,,19.1,1.2554,0,900.0,"[8.5119, 8.512]","[8.7056, 8.7056]",8.705595330244181,-0.6770049374910903,recovery_failed
s019,80,6.9645,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s019,70,6.0939,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s019,60,5.2234,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s019,50,4.3528,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s019,40,3.4822,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s019,30,2.6117,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s020,100,8.3385,straight_cont,straight_cont,2,true,,602.4241993647299,7.265844271200192,0.9793,16.6,1.0850,0,602.424,"[7.254, 7.2658]","[7.1449, 7.1449]",7.144863475237451,0.020465962789500046,optimized
s020,90,7.5046,straight_cont,straight_cont,2,true,,602.4218432954485,7.265812414608172,0.9793,16.6,1.0843,0,602.422,"[7.2539, 7.2658]","[7.1449, 7.1449]",7.144863475237451,0.02047912813961818,optimized
s020,80,6.6708,straight_cont,straight_cont,2,false,recovery_failed,601.6213530602085,6.706088977304959,,18.8,1.2260,0,601.621,"[6.6943, 6.7061]","[7.1449, 7.1449]",7.144863475237451,-0.03532675730495871,recovery_failed
s020,70,5.8369,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s020,60,5.0031,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s020,50,4.1692,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s020,40,3.3354,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s020,30,2.5015,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s021,100,10.7309,straight_cont,straight_cont,2,true,,750.0,7.961002857752889,1.0000,18.2,1.1718,0,750.0,"[7.961, 7.961]","[7.961, 7.961]",7.961002857752889,9.999999974752427e-7,seed_only
s021,90,9.6578,straight_cont,straight_cont,2,true,,750.0,7.961002857752889,1.0000,18.3,1.1811,0,750.0,"[7.961, 7.961]","[7.961, 7.961]",7.961002857752889,9.999999974752427e-7,seed_only
s021,80,8.5847,straight_cont,straight_cont,2,true,,750.0,7.961002857752889,1.0000,18.1,1.1667,0,750.0,"[7.961, 7.961]","[7.961, 7.961]",7.961002857752889,9.999999974752427e-7,seed_only
s021,70,7.5116,straight_cont,straight_cont,2,false,recovery_failed,752.5071261140065,7.9000037935058165,,17.1,1.1014,0,752.507,"[7.9288, 7.9]","[7.961, 7.961]",7.961002857752889,-0.38836746850581605,recovery_failed
s021,60,6.4385,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s021,50,5.3655,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s021,40,4.2924,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s021,30,3.2193,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s022,100,10.7415,straight_cont,straight_cont,2,true,,750.0,7.9589864060531745,0.9991,18.6,1.1940,0,750.0,"[7.959, 7.959]","[7.959, 7.959]",7.958986406053173,9.999999974752427e-7,seed_only
s022,90,9.6674,straight_cont,straight_cont,2,true,,750.0,7.9589864060531745,0.9991,18.7,1.2007,0,750.0,"[7.959, 7.959]","[7.959, 7.959]",7.958986406053173,9.999999974752427e-7,seed_only
s022,80,8.5932,straight_cont,straight_cont,2,true,,750.0,7.9589864060531745,0.9991,18.8,1.2045,0,750.0,"[7.959, 7.959]","[7.959, 7.959]",7.958986406053173,9.999999974752427e-7,seed_only
s022,70,7.5191,straight_cont,straight_cont,2,false,recovery_failed,750.0,7.9589864060531745,,18.1,1.1598,0,750.0,"[7.959, 7.959]","[7.959, 7.959]",7.958986406053173,-0.43991252905317424,recovery_failed
s022,60,6.4449,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s022,50,5.3708,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s022,40,4.2966,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s022,30,3.2225,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,100,5.0964,straight_cont,straight_cont,2,false,recovery_failed,653.5684661827344,8.303141439150744,,17.5,1.1466,0,653.568,"[8.303, 8.3031]","[7.1502, 7.1502]",7.150246090305365,-3.206743217150744,recovery_failed
s023,90,4.5868,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,80,4.0771,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,70,3.5675,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,60,3.0578,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,50,2.5482,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,40,2.0386,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s023,30,1.5289,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,100,10.8850,straight_cont,straight_cont,2,false,recovery_failed,956.4727147470757,10.234407043926476,,18.9,1.2094,0,956.473,"[10.3286, 10.2344]","[8.7122, 8.7122]",8.712246473430413,-20.128370928759946,recovery_failed
s024,90,9.7965,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,80,8.7080,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,70,7.6195,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,60,6.5310,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,50,5.4425,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,40,4.3540,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s024,30,3.2655,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
