method,scenario_id,pct,threshold,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s
straight_cont,s001,100,10.7302,true,,851.9953674728889,10.701838304579901,1.0858,17.3
straight_cont,s001,90,9.6572,false,recovery_failed,841.0465716711311,10.466511277344525,,17.8
straight_cont,s001,80,8.5842,false,not_run_after_fail,,,,0.0
straight_cont,s001,70,7.5112,false,not_run_after_fail,,,,0.0
straight_cont,s001,60,6.4381,false,not_run_after_fail,,,,0.0
straight_cont,s001,50,5.3651,false,not_run_after_fail,,,,0.0
straight_cont,s001,40,4.2921,false,not_run_after_fail,,,,0.0
straight_cont,s001,30,3.2191,false,not_run_after_fail,,,,0.0
straight_cont,s002,100,6.7390,false,recovery_failed,603.8198791329455,7.2356563514129215,,18.3
straight_cont,s002,90,6.0651,false,not_run_after_fail,,,,0.0
straight_cont,s002,80,5.3912,false,not_run_after_fail,,,,0.0
straight_cont,s002,70,4.7173,false,not_run_after_fail,,,,0.0
straight_cont,s002,60,4.0434,false,not_run_after_fail,,,,0.0
straight_cont,s002,50,3.3695,false,not_run_after_fail,,,,0.0
straight_cont,s002,40,2.6956,false,not_run_after_fail,,,,0.0
straight_cont,s002,30,2.0217,false,not_run_after_fail,,,,0.0
straight_cont,s003,100,9.9127,true,,600.8059096571765,7.236500037794384,1.0010,16.8
straight_cont,s003,90,8.9214,true,,600.8059188437968,7.236484699029821,1.0010,16.9
straight_cont,s003,80,7.9302,true,,600.8059526984097,7.2365056936873975,1.0010,17.0
straight_cont,s003,70,6.9389,false,recovery_failed,600.3489573205062,7.12881397707268,,16.8
straight_cont,s003,60,5.9476,false,not_run_after_fail,,,,0.0
straight_cont,s003,50,4.9564,false,not_run_after_fail,,,,0.0
straight_cont,s003,40,3.9651,false,not_run_after_fail,,,,0.0
straight_cont,s003,30,2.9738,false,not_run_after_fail,,,,0.0
straight_cont,s004,100,5.3423,false,recovery_failed,753.8115040852801,8.3385934829255,,17.6
straight_cont,s004,90,4.8080,false,not_run_after_fail,,,,0.0
straight_cont,s004,80,4.2738,false,not_run_after_fail,,,,0.0
straight_cont,s004,70,3.7396,false,not_run_after_fail,,,,0.0
straight_cont,s004,60,3.2054,false,not_run_after_fail,,,,0.0
straight_cont,s004,50,2.6711,false,not_run_after_fail,,,,0.0
straight_cont,s004,40,2.1369,false,not_run_after_fail,,,,0.0
straight_cont,s004,30,1.6027,false,not_run_after_fail,,,,0.0
straight_cont,s005,100,11.3555,true,,931.1342969249472,9.686378015229357,1.0167,18.7
straight_cont,s005,90,10.2199,true,,925.6467523725654,9.571465016114798,1.0107,19.0
straight_cont,s005,80,9.0844,true,,920.6540887095373,9.084367779620404,1.0052,18.1
straight_cont,s005,70,7.9488,true,,912.064542863547,7.937763568231336,0.9958,18.5
straight_cont,s005,60,6.8133,true,,914.258642930395,6.06966695119323,0.9982,18.7
straight_cont,s005,50,5.6777,false,recovery_failed,914.9519585773861,5.610395846990623,,18.6
straight_cont,s005,40,4.5422,false,not_run_after_fail,,,,0.0
straight_cont,s005,30,3.4066,false,not_run_after_fail,,,,0.0
straight_cont,s006,100,9.9773,true,,607.4822962846171,7.674239912717442,1.0083,17.9
straight_cont,s006,90,8.9796,true,,608.0290727663938,7.713629132458331,1.0092,18.0
straight_cont,s006,80,7.9818,true,,611.4102239013137,7.849119872092266,1.0149,17.0
straight_cont,s006,70,6.9841,true,,603.4623590223465,6.97996461490265,1.0017,18.0
straight_cont,s006,60,5.9864,false,recovery_failed,603.1951119369031,6.776464111145469,,19.2
straight_cont,s006,50,4.9886,false,not_run_after_fail,,,,0.0
straight_cont,s006,40,3.9909,false,not_run_after_fail,,,,0.0
straight_cont,s006,30,2.9932,false,not_run_after_fail,,,,0.0
straight_cont,s007,100,7.1391,false,recovery_failed,751.6596572534667,7.986651662256625,,18.0
straight_cont,s007,90,6.4252,false,not_run_after_fail,,,,0.0
straight_cont,s007,80,5.7113,false,not_run_after_fail,,,,0.0
straight_cont,s007,70,4.9974,false,not_run_after_fail,,,,0.0
straight_cont,s007,60,4.2835,false,not_run_after_fail,,,,0.0
straight_cont,s007,50,3.5695,false,not_run_after_fail,,,,0.0
straight_cont,s007,40,2.8556,false,not_run_after_fail,,,,0.0
straight_cont,s007,30,2.1417,false,not_run_after_fail,,,,0.0
straight_cont,s008,100,7.9691,false,recovery_failed,933.1237164787524,9.149091573222854,,17.5
straight_cont,s008,90,7.1722,false,not_run_after_fail,,,,0.0
straight_cont,s008,80,6.3753,false,not_run_after_fail,,,,0.0
straight_cont,s008,70,5.5784,false,not_run_after_fail,,,,0.0
straight_cont,s008,60,4.7815,false,not_run_after_fail,,,,0.0
straight_cont,s008,50,3.9845,false,not_run_after_fail,,,,0.0
straight_cont,s008,40,3.1876,false,not_run_after_fail,,,,0.0
straight_cont,s008,30,2.3907,false,not_run_after_fail,,,,0.0
straight_cont,s009,100,10.1238,true,,910.1785925931041,9.38467462273248,0.9196,16.7
straight_cont,s009,90,9.1114,true,,905.1932362019083,9.061558507560472,0.9146,18.1
straight_cont,s009,80,8.0991,false,recovery_failed,903.2358537409767,8.770000394390458,,18.9
straight_cont,s009,70,7.0867,false,not_run_after_fail,,,,0.0
straight_cont,s009,60,6.0743,false,not_run_after_fail,,,,0.0
straight_cont,s009,50,5.0619,false,not_run_after_fail,,,,0.0
straight_cont,s009,40,4.0495,false,not_run_after_fail,,,,0.0
straight_cont,s009,30,3.0371,false,not_run_after_fail,,,,0.0
straight_cont,s010,100,7.6275,true,,608.1385251283183,7.537388504320771,0.9592,18.1
straight_cont,s010,90,6.8648,false,recovery_failed,603.877410233679,7.192570000686887,,17.6
straight_cont,s010,80,6.1020,false,not_run_after_fail,,,,0.0
