method,scenario_id,pct,threshold,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s
hexspline_cl,s064,60,6.0956,true,,1105.6874412063883,5.3102320131374015,1.3737,20.1
hexspline_cl,s064,50,5.0797,true,,1107.2333359475283,4.583823822406466,1.3756,20.4
hexspline_cl,s064,40,4.0638,true,,1133.1106574194073,3.729066571730363,1.4077,19.7
hexspline_cl,s064,30,3.0478,true,,1138.8786107337592,1.4296607024477181,1.4149,19.0
hexspline_cl,s066,100,5.3454,true,,811.4133924716758,1.9834503174583955,1.3094,17.9
hexspline_cl,s066,90,4.8109,true,,811.415915600083,1.9824345477575016,1.3094,17.9
hexspline_cl,s066,80,4.2763,true,,854.7355331663507,1.617787023931843,1.3793,17.0
hexspline_cl,s066,70,3.7418,true,,854.7355331663507,1.617787023931843,1.3793,17.0
hexspline_cl,s066,60,3.2073,true,,854.7355331663507,1.617787023931843,1.3793,17.1
hexspline_cl,s066,50,2.6727,true,,854.7355331663507,1.617787023931843,1.3793,17.1
hexspline_cl,s066,40,2.1382,true,,854.7355331663507,1.617787023931843,1.3793,17.0
hexspline_cl,s066,30,1.6036,false,recovery_failed,1636.203550732937,1.6176030166925606,,83.0
hexspline_cl,s067,100,9.1966,true,,968.9558939559955,5.077179606873144,1.0989,20.2
hexspline_cl,s067,90,8.2770,true,,968.7332513682276,5.02524373194624,1.0987,20.3
hexspline_cl,s067,80,7.3573,true,,968.6452192986213,4.988752858311213,1.0986,20.0
hexspline_cl,s067,70,6.4376,true,,969.6265872541887,4.700517785932253,1.0997,20.3
hexspline_cl,s067,60,5.5180,true,,1128.4539703119947,5.066749083739618,1.2798,20.1
hexspline_cl,s067,50,4.5983,false,recovery_failed,1093.079623408311,5.066736167624242,,81.7
hexspline_cl,s067,40,3.6786,false,not_run_after_fail,,,,0.0
hexspline_cl,s067,30,2.7590,false,not_run_after_fail,,,,0.0
hexspline_cl,s068,100,4.9268,true,,749.5771994478141,1.0608651619165204,1.0996,17.7
hexspline_cl,s068,90,4.4341,true,,754.4052981398522,1.2033588661494898,1.1067,17.7
hexspline_cl,s068,80,3.9414,true,,817.8401812201314,1.0196095444524396,1.1998,17.6
hexspline_cl,s068,70,3.4488,true,,817.8401812201314,1.0196095444524396,1.1998,17.4
hexspline_cl,s068,60,2.9561,true,,817.8401812201314,1.0196095444524396,1.1998,17.4
hexspline_cl,s068,50,2.4634,true,,817.8401812201314,1.0196095444524396,1.1998,17.3
hexspline_cl,s068,40,1.9707,true,,817.8401812201314,1.0196095444524396,1.1998,17.3
hexspline_cl,s068,30,1.4780,true,,817.8401812201314,1.0196095444524396,1.1998,17.1
hexspline_cl,s069,100,5.0933,true,,928.6046589571289,2.7812218119570358,1.0773,18.4
hexspline_cl,s069,90,4.5840,true,,969.3611862626667,3.698955968979785,1.1246,17.6
hexspline_cl,s069,80,4.0746,true,,969.3611862626667,3.698955968979785,1.1246,17.3
hexspline_cl,s069,70,3.5653,true,,969.3611862626667,3.4628985895460542,1.1246,17.1
hexspline_cl,s069,60,3.0560,true,,1397.2611235259355,1.1778386040837183,1.6210,21.4
hexspline_cl,s069,50,2.5467,true,,1397.2611235259355,1.1778386040837183,1.6210,21.3
hexspline_cl,s069,40,2.0373,true,,1397.2611235259355,1.1778386040837183,1.6210,21.8
hexspline_cl,s069,30,1.5280,true,,1397.2611235259355,1.1778386040837183,1.6210,21.8
hexspline_cl,s070,100,9.7873,true,,1035.3828115591475,6.612172526094576,1.0844,20.1
hexspline_cl,s070,90,8.8086,true,,1103.3219966857425,7.330585600271084,1.1556,19.1
hexspline_cl,s070,80,7.8299,true,,1162.7876988664043,3.5624139648691218,1.2179,19.5
hexspline_cl,s070,70,6.8511,true,,1162.7876988664043,3.5624139648691218,1.2179,19.0
hexspline_cl,s070,60,5.8724,true,,1162.7876988664043,3.5624139648691218,1.2179,18.9
hexspline_cl,s070,50,4.8937,true,,1162.7876988664043,3.5624139648691218,1.2179,19.0
hexspline_cl,s070,40,3.9149,true,,1162.7876988664043,3.5624139648691218,1.2179,18.8
hexspline_cl,s070,30,2.9362,false,recovery_failed,1397.2611235259355,3.562399743931621,,74.0
hexspline_cl,s073,100,5.1636,true,,792.6270425871364,3.3741677157503696,1.2043,17.8
hexspline_cl,s073,90,4.6472,true,,798.454206479527,3.8590106715187886,1.2132,17.6
hexspline_cl,s073,80,4.1309,true,,834.3413642071903,1.3218774732338914,1.2677,17.6
hexspline_cl,s073,70,3.6145,true,,834.3413642071903,1.3218774732338914,1.2677,17.5
hexspline_cl,s073,60,3.0981,true,,834.3413642071903,1.3218774732338914,1.2677,17.5
hexspline_cl,s073,50,2.5818,true,,834.3413642071903,1.3218774732338914,1.2677,17.5
hexspline_cl,s073,40,2.0654,true,,834.3413642071903,1.3218774732338914,1.2677,17.3
hexspline_cl,s073,30,1.5491,true,,834.3413642071903,1.3218774732338914,1.2677,17.0
hexspline_cl,s075,100,5.6962,true,,709.0666461099336,3.860483095613781,1.0835,17.8
hexspline_cl,s075,90,5.1266,true,,717.104806431569,4.0526544919490854,1.0958,17.8
hexspline_cl,s075,80,4.5570,true,,718.2177723845406,4.088652666055801,1.0975,17.6
hexspline_cl,s075,70,3.9874,true,,834.3413642071903,3.758040800758687,1.2750,16.9
hexspline_cl,s075,60,3.4177,true,,1120.1603702925875,1.4422105273400596,1.7118,17.6
hexspline_cl,s075,50,2.8481,true,,1120.1603702925875,1.4422105273400596,1.7118,17.6
hexspline_cl,s075,40,2.2785,true,,1120.1603702925875,1.4422105273400596,1.7118,17.5
hexspline_cl,s075,30,1.7089,true,,1120.1603702925875,1.4422105273400596,1.7118,17.5
hexspline_cl,s079,100,8.3152,true,,1057.7032381912727,5.47197384169183,1.1275,20.9
hexspline_cl,s079,90,7.4837,true,,1058.7487905757812,5.382094999082425,1.1286,20.0
hexspline_cl,s079,80,6.6521,true,,1078.054071694838,4.964482235405899,1.1492,19.7
hexspline_cl,s079,70,5.8206,true,,1059.3864607677626,5.202591699735327,1.1293,19.8
hexspline_cl,s079,60,4.9891,true,,1057.817795739495,4.412150923220854,1.1276,21.0
hexspline_cl,s079,50,4.1576,false,recovery_failed,1154.735533166351,4.791753002006811,,92.5
hexspline_cl,s079,40,3.3261,false,not_run_after_fail,,,,0.0
hexspline_cl,s079,30,2.4946,false,not_run_after_fail,,,,0.0
hexspline_cl,s080,100,9.1105,true,,1096.370641312987,4.7006279359697105,1.2180,53.5
hexspline_cl,s080,90,8.1994,true,,1094.8825845964748,4.720557790119605,1.2164,52.4
hexspline_cl,s080,80,7.2884,true,,1093.8498674626364,4.737167544523585,1.2152,52.9
hexspline_cl,s080,70,6.3773,true,,1091.229638732958,4.798697644380952,1.2123,53.6
hexspline_cl,s080,60,5.4663,true,,1199.019000425961,4.500824000572685,1.3321,101.1
hexspline_cl,s080,50,4.5552,true,,1192.3932885495058,4.003862949573077,1.3247,106.3
hexspline_cl,s080,40,3.6442,true,,1194.9805267523468,3.6324688577266997,1.3276,94.8
hexspline_cl,s080,30,2.7331,false,recovery_failed,1193.04339451516,3.5524818820850435,,97.6
hexspline_cl,s081,100,5.2657,true,,927.361473959588,3.8273420892682863,1.1542,18.9
hexspline_cl,s081,90,4.7391,true,,930.9180042905435,3.8749585047196566,1.1586,18.9
hexspline_cl,s081,80,4.2125,true,,944.6145023875204,3.865047977614874,1.1757,19.0
hexspline_cl,s081,70,3.6860,true,,965.9364692208541,3.6037818590664052,1.2022,17.9
hexspline_cl,s081,60,3.1594,true,,1138.8786107337592,1.6218508788418968,1.4175,19.9
hexspline_cl,s081,50,2.6328,true,,1138.8786107337592,1.6218508788418968,1.4175,19.6
hexspline_cl,s081,40,2.1063,true,,1138.8786107337592,1.6218508788418968,1.4175,19.7
hexspline_cl,s081,30,1.5797,false,recovery_failed,1375.4355345985196,1.6218508780824752,,77.2
hexspline_cl,s082,100,5.1178,true,,1004.7355331663507,3.565404818751446,1.2813,17.6
hexspline_cl,s082,90,4.6060,true,,1004.7355331663507,3.565404818751446,1.2813,17.6
hexspline_cl,s082,80,4.0943,true,,1004.7355331663507,3.565404818751446,1.2813,17.6
hexspline_cl,s082,70,3.5825,true,,1004.7355331663507,3.565404818751446,1.2813,17.7
hexspline_cl,s082,60,3.0707,true,,1123.507252093527,1.9738734941061498,1.4328,18.5
hexspline_cl,s082,50,2.5589,true,,1123.507252093527,1.9738734941061498,1.4328,18.4
hexspline_cl,s082,40,2.0471,true,,1123.507252093527,1.9738734941061498,1.4328,18.4
hexspline_cl,s082,30,1.5353,true,,1123.507252093527,1.5191945581505546,1.4328,18.6
hexspline_cl,s084,100,6.6722,true,,690.1278599270663,2.9921197926570415,1.1308,17.6
hexspline_cl,s084,90,6.0050,true,,690.3311211817274,2.964036387273868,1.1311,17.6
hexspline_cl,s084,80,5.3378,true,,651.1642051441411,3.8799861633903525,1.0669,17.3
hexspline_cl,s084,70,4.6705,true,,651.5903605583726,3.899161982159602,1.0676,17.4
hexspline_cl,s084,60,4.0033,true,,650.8460750654118,3.152092118766097,1.0664,17.3
hexspline_cl,s084,50,3.3361,true,,854.7355331663507,1.3051780285619359,1.4005,17.1
hexspline_cl,s084,40,2.6689,true,,854.7355331663507,1.3051780285619359,1.4005,17.1
hexspline_cl,s084,30,2.0017,true,,854.7355331663507,1.3051780285619359,1.4005,16.8
greedy,s002,100,6.7390,true,,702.8765800490903,6.048616009466787,1.1637,14.7
greedy,s002,90,6.0651,true,,703.3764005124049,6.018578164040527,1.1646,14.8
greedy,s002,80,5.3912,false,recovery_failed,704.2015064666964,6.015245172246267,,15.1
greedy,s002,70,4.7173,false,not_run_after_fail,,,,0.0
greedy,s002,60,4.0434,false,not_run_after_fail,,,,0.0
greedy,s002,50,3.3695,false,not_run_after_fail,,,,0.0
greedy,s002,40,2.6956,false,not_run_after_fail,,,,0.0
greedy,s002,30,2.0217,false,not_run_after_fail,,,,0.0
greedy,s004,100,5.3423,true,,1004.6294444790959,5.340084264119987,1.2555,15.1
greedy,s004,90,4.8080,false,recovery_failed,1004.7355331663507,5.342223198863431,,15.0
greedy,s004,80,4.2738,false,not_run_after_fail,,,,0.0
greedy,s004,70,3.7396,false,not_run_after_fail,,,,0.0
greedy,s004,60,3.2054,false,not_run_after_fail,,,,0.0
greedy,s004,50,2.6711,false,not_run_after_fail,,,,0.0
greedy,s004,40,2.1369,false,not_run_after_fail,,,,0.0
greedy,s004,30,1.6027,false,not_run_after_fail,,,,0.0
greedy,s007,100,7.1391,true,,947.702538357303,5.405670511210139,1.2120,16.2
greedy,s007,90,6.4252,true,,948.3445670970007,5.486653609427459,1.2128,15.5
greedy,s007,80,5.7113,true,,987.8915858214932,5.711278447549164,1.2634,15.8
greedy,s007,70,4.9974,true,,988.7861339679366,4.997369132799161,1.2646,15.7
greedy,s007,60,4.2835,false,recovery_failed,989.2491015674304,4.847504772398594,,15.6
greedy,s007,50,3.5695,false,not_run_after_fail,,,,0.0
greedy,s007,40,2.8556,false,not_run_after_fail,,,,0.0
greedy,s007,30,2.1417,false,not_run_after_fail,,,,0.0
greedy,s008,100,7.9691,true,,1073.3347306746625,7.314125680220473,1.1105,16.3
greedy,s008,90,7.1722,true,,1100.9133656542842,7.090909659680894,1.1390,16.8
greedy,s008,80,6.3753,true,,1096.6935549718326,6.325497372363254,1.1347,17.1
greedy,s008,70,5.5784,false,recovery_failed,1107.3523637956946,6.192448518886519,,17.4
greedy,s008,60,4.7815,false,not_run_after_fail,,,,0.0
greedy,s008,50,3.9845,false,not_run_after_fail,,,,0.0
greedy,s008,40,3.1876,false,not_run_after_fail,,,,0.0
greedy,s008,30,2.3907,false,not_run_after_fail,,,,0.0
greedy,s012,100,7.5978,true,,1381.0809179525781,7.5899935360890005,1.2274,15.2
greedy,s012,90,6.8380,false,recovery_failed,1381.9326596319568,7.59773679111789,,15.1
greedy,s012,80,6.0783,false,not_run_after_fail,,,,0.0
greedy,s012,70,5.3185,false,not_run_after_fail,,,,0.0
greedy,s012,60,4.5587,false,not_run_after_fail,,,,0.0
greedy,s012,50,3.7989,false,not_run_after_fail,,,,0.0
greedy,s012,40,3.0391,false,not_run_after_fail,,,,0.0
greedy,s012,30,2.2793,false,not_run_after_fail,,,,0.0
greedy,s015,100,6.0115,true,,1154.5662452860745,6.003822127736568,1.1838,15.1
greedy,s015,90,5.4104,false,recovery_failed,1154.735533166351,6.011491103144428,,15.1
greedy,s015,80,4.8092,false,not_run_after_fail,,,,0.0
greedy,s015,70,4.2081,false,not_run_after_fail,,,,0.0
greedy,s015,60,3.6069,false,not_run_after_fail,,,,0.0
greedy,s015,50,3.0058,false,not_run_after_fail,,,,0.0
greedy,s015,40,2.4046,false,not_run_after_fail,,,,0.0
greedy,s015,30,1.8035,false,not_run_after_fail,,,,0.0
greedy,s016,100,5.3298,true,,1269.3730927138258,5.329182901015412,1.3541,15.1
greedy,s016,90,4.7968,false,recovery_failed,1270.1603702925872,5.329820309934315,,15.2
greedy,s016,80,4.2639,false,not_run_after_fail,,,,0.0
greedy,s016,70,3.7309,false,not_run_after_fail,,,,0.0
greedy,s016,60,3.1979,false,not_run_after_fail,,,,0.0
greedy,s016,50,2.6649,false,not_run_after_fail,,,,0.0
greedy,s016,40,2.1319,false,not_run_after_fail,,,,0.0
greedy,s016,30,1.5989,false,not_run_after_fail,,,,0.0
greedy,s017,100,8.9550,true,,1127.5836311418363,8.947178010606057,1.2350,14.7
greedy,s017,90,8.0595,false,recovery_failed,1128.4539703119947,8.953267641703073,,15.2
greedy,s017,80,7.1640,false,not_run_after_fail,,,,0.0
greedy,s017,70,6.2685,false,not_run_after_fail,,,,0.0
greedy,s017,60,5.3730,false,not_run_after_fail,,,,0.0
greedy,s017,50,4.4775,false,not_run_after_fail,,,,0.0
greedy,s017,40,3.5820,false,not_run_after_fail,,,,0.0
greedy,s017,30,2.6865,false,not_run_after_fail,,,,0.0
greedy,s023,100,5.0964,true,,854.5570846819597,5.094016685834052,1.3440,15.1
greedy,s023,90,4.5868,false,recovery_failed,854.7355331663507,5.096240341673834,,15.1
greedy,s023,80,4.0771,false,not_run_after_fail,,,,0.0
greedy,s023,70,3.5675,false,not_run_after_fail,,,,0.0
greedy,s023,60,3.0578,false,not_run_after_fail,,,,0.0
greedy,s023,50,2.5482,false,not_run_after_fail,,,,0.0
greedy,s023,40,2.0386,false,not_run_after_fail,,,,0.0
greedy,s023,30,1.5289,false,not_run_after_fail,,,,0.0
greedy,s024,100,10.8850,true,,985.2046393887432,9.10780821608714,1.0720,14.7
greedy,s024,90,9.7965,true,,985.2536191481114,9.108679064810696,1.0720,14.7
greedy,s024,80,8.7080,false,recovery_failed,985.9515349558135,9.123392910558495,,15.0
greedy,s024,70,7.6195,false,not_run_after_fail,,,,0.0
greedy,s024,60,6.5310,false,not_run_after_fail,,,,0.0
greedy,s024,50,5.4425,false,not_run_after_fail,,,,0.0
greedy,s024,40,4.3540,false,not_run_after_fail,,,,0.0
greedy,s024,30,3.2655,false,not_run_after_fail,,,,0.0
greedy,s025,100,5.2959,true,,854.3877983863187,5.294707285108745,1.1236,15.0
greedy,s025,90,4.7663,false,recovery_failed,854.7355331663507,5.295501107612932,,15.0
greedy,s025,80,4.2367,false,not_run_after_fail,,,,0.0
greedy,s025,70,3.7071,false,not_run_after_fail,,,,0.0
greedy,s025,60,3.1775,false,not_run_after_fail,,,,0.0
greedy,s025,50,2.6480,false,not_run_after_fail,,,,0.0
greedy,s025,40,2.1184,false,not_run_after_fail,,,,0.0
greedy,s025,30,1.5888,false,not_run_after_fail,,,,0.0
greedy,s028,100,5.3112,true,,1004.544333782407,5.308907182473559,1.2900,14.7
greedy,s028,90,4.7800,false,recovery_failed,1004.7355331663507,5.309290620043887,,15.1
greedy,s028,80,4.2489,false,not_run_after_fail,,,,0.0
greedy,s028,70,3.7178,false,not_run_after_fail,,,,0.0
greedy,s028,60,3.1867,false,not_run_after_fail,,,,0.0
greedy,s028,50,2.6556,false,not_run_after_fail,,,,0.0
greedy,s028,40,2.1245,false,not_run_after_fail,,,,0.0
greedy,s028,30,1.5933,false,not_run_after_fail,,,,0.0
greedy,s029,100,5.0016,true,,1119.1756303566526,4.998814988592284,1.1297,15.2
greedy,s029,90,4.5014,false,recovery_failed,1119.361186262667,5.0015760556731905,,15.1
greedy,s029,80,4.0013,false,not_run_after_fail,,,,0.0
greedy,s029,70,3.5011,false,not_run_after_fail,,,,0.0
greedy,s029,60,3.0010,false,not_run_after_fail,,,,0.0
greedy,s029,50,2.5008,false,not_run_after_fail,,,,0.0
greedy,s029,40,2.0006,false,not_run_after_fail,,,,0.0
greedy,s029,30,1.5005,false,not_run_after_fail,,,,0.0
greedy,s030,100,8.7501,true,,966.7959387606164,8.740970218053135,1.1827,15.1
greedy,s030,90,7.8751,false,recovery_failed,966.4190664061966,8.72408562965555,,15.1
greedy,s030,80,7.0001,false,not_run_after_fail,,,,0.0
greedy,s030,70,6.1250,false,not_run_after_fail,,,,0.0
greedy,s030,60,5.2500,false,not_run_after_fail,,,,0.0
greedy,s030,50,4.3750,false,not_run_after_fail,,,,0.0
greedy,s030,40,3.5000,false,not_run_after_fail,,,,0.0
greedy,s030,30,2.6250,false,not_run_after_fail,,,,0.0
greedy,s031,100,8.7490,true,,1119.2013118829525,8.737208833083702,1.2118,15.2
greedy,s031,90,7.8741,false,recovery_failed,1119.1029993947527,8.71281731365712,,15.1
greedy,s031,80,6.9992,false,not_run_after_fail,,,,0.0
greedy,s031,70,6.1243,false,not_run_after_fail,,,,0.0
greedy,s031,60,5.2494,false,not_run_after_fail,,,,0.0
greedy,s031,50,4.3745,false,not_run_after_fail,,,,0.0
greedy,s031,40,3.4996,false,not_run_after_fail,,,,0.0
greedy,s031,30,2.6247,false,not_run_after_fail,,,,0.0
greedy,s032,100,7.4877,false,no_solution,null,null,,13.2
greedy,s032,90,6.7389,false,not_run_after_fail,,,,0.0
greedy,s032,80,5.9901,false,not_run_after_fail,,,,0.0
greedy,s032,70,5.2414,false,not_run_after_fail,,,,0.0
greedy,s032,60,4.4926,false,not_run_after_fail,,,,0.0
greedy,s032,50,3.7438,false,not_run_after_fail,,,,0.0
greedy,s032,40,2.9951,false,not_run_after_fail,,,,0.0
greedy,s032,30,2.2463,false,not_run_after_fail,,,,0.0
greedy,s033,100,5.6674,false,no_solution,null,null,,13.1
greedy,s033,90,5.1006,false,not_run_after_fail,,,,0.0
greedy,s033,80,4.5339,false,not_run_after_fail,,,,0.0
greedy,s033,70,3.9672,false,not_run_after_fail,,,,0.0
greedy,s033,60,3.4004,false,not_run_after_fail,,,,0.0
greedy,s033,50,2.8337,false,not_run_after_fail,,,,0.0
greedy,s033,40,2.2670,false,not_run_after_fail,,,,0.0
greedy,s033,30,1.7002,false,not_run_after_fail,,,,0.0
greedy,s035,100,8.7092,true,,1095.013505218927,7.360973535300177,1.2585,15.5
greedy,s035,90,7.8383,true,,1111.7592037439035,7.686756131809728,1.2778,17.2
greedy,s035,80,6.9674,true,,1111.1681733033847,6.967172222022403,1.2771,15.6
greedy,s035,70,6.0964,false,recovery_failed,1108.07609215843,6.743214196627812,,15.7
greedy,s035,60,5.2255,false,not_run_after_fail,,,,0.0
greedy,s035,50,4.3546,false,not_run_after_fail,,,,0.0
greedy,s035,40,3.4837,false,not_run_after_fail,,,,0.0
greedy,s035,30,2.6128,false,not_run_after_fail,,,,0.0
greedy,s036,100,5.3877,false,no_solution,null,null,,13.1
greedy,s036,90,4.8489,false,not_run_after_fail,,,,0.0
greedy,s036,80,4.3101,false,not_run_after_fail,,,,0.0
greedy,s036,70,3.7714,false,not_run_after_fail,,,,0.0
greedy,s036,60,3.2326,false,not_run_after_fail,,,,0.0
greedy,s036,50,2.6938,false,not_run_after_fail,,,,0.0
greedy,s036,40,2.1551,false,not_run_after_fail,,,,0.0
greedy,s036,30,1.6163,false,not_run_after_fail,,,,0.0
greedy,s037,100,5.8289,false,no_solution,null,null,,13.2
greedy,s037,90,5.2460,false,not_run_after_fail,,,,0.0
greedy,s037,80,4.6631,false,not_run_after_fail,,,,0.0
greedy,s037,70,4.0802,false,not_run_after_fail,,,,0.0
greedy,s037,60,3.4973,false,not_run_after_fail,,,,0.0
greedy,s037,50,2.9144,false,not_run_after_fail,,,,0.0
greedy,s037,40,2.3316,false,not_run_after_fail,,,,0.0
greedy,s037,30,1.7487,false,not_run_after_fail,,,,0.0
greedy,s038,100,9.7823,true,,1135.3398268528806,9.773178299310704,1.1442,15.1
greedy,s038,90,8.8041,false,recovery_failed,1135.8623692497258,9.781966100405977,,15.1
greedy,s038,80,7.8259,false,not_run_after_fail,,,,0.0
greedy,s038,70,6.8476,false,not_run_after_fail,,,,0.0
greedy,s038,60,5.8694,false,not_run_after_fail,,,,0.0
greedy,s038,50,4.8912,false,not_run_after_fail,,,,0.0
greedy,s038,40,3.9129,false,not_run_after_fail,,,,0.0
greedy,s038,30,2.9347,false,not_run_after_fail,,,,0.0
greedy,s040,100,6.6980,true,,941.6363837405155,5.557140176050658,1.2320,15.4
greedy,s040,90,6.0282,true,,941.7832520545444,5.55848896919663,1.2322,15.4
greedy,s040,80,5.3584,true,,969.3611862626667,3.956599671337974,1.2683,14.7
greedy,s040,70,4.6886,true,,969.3611862626667,3.956599671337974,1.2683,14.7
greedy,s040,60,4.0188,true,,969.3611862626667,3.956599671337974,1.2683,14.6
greedy,s040,50,3.3490,false,recovery_failed,969.3611862626667,3.956599671337974,,15.1
greedy,s040,40,2.6792,false,not_run_after_fail,,,,0.0
greedy,s040,30,2.0094,false,not_run_after_fail,,,,0.0
greedy,s043,100,9.5090,true,,969.0555041452857,9.31819814574568,1.2633,14.7
greedy,s043,90,8.5581,false,recovery_failed,969.287674018626,9.298563938444548,,15.1
greedy,s043,80,7.6072,false,not_run_after_fail,,,,0.0
greedy,s043,70,6.6563,false,not_run_after_fail,,,,0.0
greedy,s043,60,5.7054,false,not_run_after_fail,,,,0.0
greedy,s043,50,4.7545,false,not_run_after_fail,,,,0.0
greedy,s043,40,3.8036,false,not_run_after_fail,,,,0.0
greedy,s043,30,2.8527,false,not_run_after_fail,,,,0.0
greedy,s045,100,8.7808,true,,1127.8688215844595,8.771926596152124,1.3954,14.7
greedy,s045,90,7.9027,false,recovery_failed,1128.4539703119947,8.779264061939928,,15.0
greedy,s045,80,7.0246,false,not_run_after_fail,,,,0.0
greedy,s045,70,6.1466,false,not_run_after_fail,,,,0.0
greedy,s045,60,5.2685,false,not_run_after_fail,,,,0.0
greedy,s045,50,4.3904,false,not_run_after_fail,,,,0.0
greedy,s045,40,3.5123,false,not_run_after_fail,,,,0.0
greedy,s045,30,2.6342,false,not_run_after_fail,,,,0.0
greedy,s046,100,10.0078,true,,1277.8517264281213,10.0039245057054,1.2628,15.1
greedy,s046,90,9.0070,false,recovery_failed,1278.453970311995,10.007796427926934,,15.2
greedy,s046,80,8.0062,false,not_run_after_fail,,,,0.0
greedy,s046,70,7.0055,false,not_run_after_fail,,,,0.0
greedy,s046,60,6.0047,false,not_run_after_fail,,,,0.0
greedy,s046,50,5.0039,false,not_run_after_fail,,,,0.0
greedy,s046,40,4.0031,false,not_run_after_fail,,,,0.0
greedy,s046,30,3.0023,false,not_run_after_fail,,,,0.0
greedy,s047,100,5.8596,true,,1011.3965485711273,5.856863851484435,1.4165,15.2
greedy,s047,90,5.2736,false,recovery_failed,1011.7349627541577,5.859603615483402,,15.0
greedy,s047,80,4.6877,false,not_run_after_fail,,,,0.0
greedy,s047,70,4.1017,false,not_run_after_fail,,,,0.0
greedy,s047,60,3.5158,false,not_run_after_fail,,,,0.0
greedy,s047,50,2.9298,false,not_run_after_fail,,,,0.0
greedy,s047,40,2.3438,false,not_run_after_fail,,,,0.0
greedy,s047,30,1.7579,false,not_run_after_fail,,,,0.0
greedy,s048,100,6.4952,true,,1154.0195843465149,6.435671459501092,1.2437,14.6
greedy,s048,90,5.8457,false,recovery_failed,1155.4989514343515,6.415430229512349,,15.1
greedy,s048,80,5.1962,false,not_run_after_fail,,,,0.0
greedy,s048,70,4.5467,false,not_run_after_fail,,,,0.0
greedy,s048,60,3.8971,false,not_run_after_fail,,,,0.0
greedy,s048,50,3.2476,false,not_run_after_fail,,,,0.0
greedy,s048,40,2.5981,false,not_run_after_fail,,,,0.0
greedy,s048,30,1.9486,false,not_run_after_fail,,,,0.0
greedy,s049,100,11.4189,true,,985.473810190887,9.260450764962938,1.0715,14.7
greedy,s049,90,10.2770,true,,985.4848609178537,9.260609160928883,1.0715,14.7
greedy,s049,80,9.1351,false,recovery_failed,985.9515349558134,9.254583882415684,,15.2
greedy,s049,70,7.9932,false,not_run_after_fail,,,,0.0
greedy,s049,60,6.8513,false,not_run_after_fail,,,,0.0
greedy,s049,50,5.7094,false,not_run_after_fail,,,,0.0
greedy,s049,40,4.5675,false,not_run_after_fail,,,,0.0
greedy,s049,30,3.4257,false,not_run_after_fail,,,,0.0
greedy,s050,100,8.9086,true,,984.0685214750063,8.863838692213516,1.2191,14.7
greedy,s050,90,8.0177,false,recovery_failed,984.6512723032705,8.869424587194992,,15.1
greedy,s050,80,7.1269,false,not_run_after_fail,,,,0.0
greedy,s050,70,6.2360,false,not_run_after_fail,,,,0.0
greedy,s050,60,5.3452,false,not_run_after_fail,,,,0.0
greedy,s050,50,4.4543,false,not_run_after_fail,,,,0.0
greedy,s050,40,3.5634,false,not_run_after_fail,,,,0.0
greedy,s050,30,2.6726,false,not_run_after_fail,,,,0.0
greedy,s053,100,5.9518,true,,854.3466392277705,5.864783301189413,1.2052,14.7
greedy,s053,90,5.3566,false,recovery_failed,854.7355331663507,5.869236320582245,,15.0
greedy,s053,80,4.7614,false,not_run_after_fail,,,,0.0
greedy,s053,70,4.1662,false,not_run_after_fail,,,,0.0
greedy,s053,60,3.5711,false,not_run_after_fail,,,,0.0
greedy,s053,50,2.9759,false,not_run_after_fail,,,,0.0
greedy,s053,40,2.3807,false,not_run_after_fail,,,,0.0
greedy,s053,30,1.7855,false,not_run_after_fail,,,,0.0
greedy,s055,100,5.0483,true,,1270.8382171546527,5.0450824482710495,1.2830,15.1
greedy,s055,90,4.5435,false,recovery_failed,1271.8013583159563,5.048299860906524,,15.1
greedy,s055,80,4.0386,false,not_run_after_fail,,,,0.0
greedy,s055,70,3.5338,false,not_run_after_fail,,,,0.0
greedy,s055,60,3.0290,false,not_run_after_fail,,,,0.0
greedy,s055,50,2.5241,false,not_run_after_fail,,,,0.0
greedy,s055,40,2.0193,false,not_run_after_fail,,,,0.0
greedy,s055,30,1.5145,false,not_run_after_fail,,,,0.0
greedy,s057,100,5.1397,true,,1234.33986440703,5.137279230299995,1.1984,15.2
greedy,s057,90,4.6257,false,recovery_failed,1235.2795414328962,5.139716973778728,,15.2
greedy,s057,80,4.1118,false,not_run_after_fail,,,,0.0
greedy,s057,70,3.5978,false,not_run_after_fail,,,,0.0
greedy,s057,60,3.0838,false,not_run_after_fail,,,,0.0
greedy,s057,50,2.5699,false,not_run_after_fail,,,,0.0
greedy,s057,40,2.0559,false,not_run_after_fail,,,,0.0
greedy,s057,30,1.5419,false,not_run_after_fail,,,,0.0
greedy,s058,100,6.9173,true,,854.5358381290973,6.906952338776207,1.3437,14.6
greedy,s058,90,6.2256,false,recovery_failed,854.5963018800151,6.888489100960726,,15.1
greedy,s058,80,5.5338,false,not_run_after_fail,,,,0.0
greedy,s058,70,4.8421,false,not_run_after_fail,,,,0.0
greedy,s058,60,4.1504,false,not_run_after_fail,,,,0.0
greedy,s058,50,3.4586,false,not_run_after_fail,,,,0.0
greedy,s058,40,2.7669,false,not_run_after_fail,,,,0.0
greedy,s058,30,2.0752,false,not_run_after_fail,,,,0.0
greedy,s060,100,7.4188,true,,854.5241395403276,7.410182072923738,1.3563,14.6
